# x y ex ey
1 7513.39 0 87.0595
3 7388.62 0 86.3531
5 7479.98 0 86.865
7 7561.27 0 87.2926
9 7438.46 0 86.6227
11 7386.3 0 86.2907
13 7429.78 0 86.5274
15 7470.33 0 86.7998
17 7548.37 0 87.2716
19 6777.76 0 82.6556
21 1305.01 0 36.2084
23 852.08 0 29.2606
25 810.023 0 28.5496
27 735.155 0 27.1907
29 741.191 0 27.3021
31 736.959 0 27.2016
33 714.102 0 26.7998
35 694.73 0 26.2959
37 643.343 0 25.4304
39 608.72 0 24.7072
41 578.514 0 24.1047
43 538.439 0 23.257
45 434.48 0 20.9039
47 284.544 0 16.9144
49 101.49 0 10.0986
51 112.59 0 10.6388
