# x y ex ey
1 11635 0 108.421
3 11539.1 0 107.994
5 11694.2 0 108.676
7 11488.1 0 107.714
9 11681.4 0 108.599
11 11652.2 0 108.53
13 11632 0 108.379
15 11566.5 0 108.055
17 3546.72 0 59.7715
19 1198.72 0 34.6909
21 1088.45 0 33.09
23 1099.51 0 33.2424
25 1016.26 0 31.9617
27 1045 0 32.404
29 923.769 0 30.4062
31 917.042 0 30.2999
33 797.553 0 28.3757
35 768.536 0 27.8229
37 498.452 0 22.3812
39 281.065 0 16.7968
41 120.447 0 10.9952
43 124.449 0 11.1758
45 94.436 0 9.74033
47 93.2394 0 9.66848
49 89.4402 0 9.48064
51 94.0505 0 9.75258
53 98.475 0 9.94748
55 97.5203 0 9.90168
57 60.2959 0 7.78416
