# x y ex ey
1 35754.7 0 191.229
3 35810.5 0 191.39
5 31252.1 0 178.549
7 7842.73 0 88.9041
9 5071.28 0 71.4336
11 2406.04 0 49.2466
13 1703.62 0 41.4043
15 1021 0 31.9689
17 411.173 0 20.3312
19 199.009 0 14.1788
21 170.742 0 13.0953
23 66.3052 0 8.1616
25 30.0886 0 5.49341
27 15.0752 0 3.89239
29 9.04322 0 3.01441
31 3.01192 0 1.73893
33 2.02712 0 1.43339
35 2.00856 0 1.42027
37 1.00469 0 1.00469
39 1.00047 0 1.00047
41 0 0 0
43 0 0 0
45 0 0 0
47 1.00449 0 1.00449
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
