# x y ex ey
1 93160.4 0 313.014
3 93753.8 0 314.054
5 93421.8 0 313.521
7 92677.6 0 311.989
9 93092.2 0 312.749
11 90314.7 0 307.971
13 91090.3 0 309.475
15 90601.7 0 308.433
17 52022.4 0 231.549
19 12164.9 0 110.718
21 9896.78 0 99.9827
23 9634.02 0 98.6096
25 9647.29 0 98.6525
27 9455.72 0 97.6634
29 9214.45 0 96.3294
31 8685.73 0 93.628
33 7921.3 0 89.3822
35 7448.23 0 86.409
37 6905.32 0 83.4453
39 6328.79 0 79.8622
41 5184.62 0 72.2741
43 2738.08 0 52.4906
45 1447.62 0 38.1349
47 1163.59 0 34.2083
49 1005.1 0 31.7839
51 1003.68 0 31.7549
53 903.332 0 30.1111
55 929.055 0 30.5637
