# x y ex ey
1 163358 0 421.473
3 157309 0 413.081
5 62165.1 0 253.872
7 26894.9 0 165.542
9 11393.6 0 107.334
11 7710.15 0 88.2964
13 4612.94 0 68.1774
15 2388.38 0 49.1745
17 930.348 0 30.5897
19 555.03 0 23.6237
21 337.218 0 18.3967
23 173.72 0 13.2077
25 44.2348 0 6.66865
27 32.1045 0 5.67532
29 18.2045 0 4.29085
31 12.0366 0 3.47466
33 8.02602 0 2.83763
35 2.01063 0 1.42173
37 2.00939 0 1.42085
39 3.01409 0 1.74018
41 2.01125 0 1.42217
43 0.997409 0 0.997409
45 0 0 0
47 0 0 0
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
