# x y ex ey
1 101909 0 328.081
3 102383 0 329.204
5 101521 0 327.427
7 103663 0 330.743
9 103712 0 331.061
11 103152 0 330.156
13 103417 0 330.585
15 103770 0 331.279
17 98432.3 0 322.087
19 101572 0 327.395
21 37837.8 0 196.72
23 52181 0 231.971
25 11508.6 0 107.816
27 10987.8 0 105.297
29 10763.7 0 104.217
31 10577.4 0 103.333
33 10052.6 0 100.673
35 10144.4 0 101.216
37 9483.86 0 97.8446
39 9172.05 0 96.1756
41 8449.86 0 92.333
43 8092.21 0 90.6722
45 6977.72 0 83.651
47 5995.46 0 77.7321
49 2047.02 0 45.3663
51 1595.54 0 40.0641
53 1373.51 0 37.1491
