# x y ex ey
1 892720 0 1138.85
3 895293 0 1140.88
5 893340 0 1138.61
7 893489 0 1139.5
9 892724 0 1136.52
11 874090 0 1123.85
13 613339 0 897.326
15 159710 0 416.368
17 133107 0 377.551
19 126384 0 367.368
21 114816 0 349.181
23 100774 0 325.093
25 90475.2 0 307.766
27 90004.8 0 308.245
29 80998.8 0 290.795
31 70502.8 0 270.838
33 57018.2 0 242.745
35 47639.4 0 221.287
37 31228.9 0 178.518
39 19111.3 0 139.235
41 14971.8 0 122.997
43 13339.6 0 116.243
45 12300.1 0 111.547
47 11168.4 0 106.202
49 10321 0 102.098
51 9739.56 0 99.1101
53 9113.15 0 95.9439
55 8016.4 0 89.8962
57 7129.87 0 84.5743
