# x y ex ey
1 16992.7 0 131.27
3 17083 0 131.614
5 17249.1 0 132.19
7 17026.8 0 131.368
9 17455.5 0 132.896
11 17509.4 0 133.171
13 17455.8 0 132.979
15 16194.6 0 128.118
17 5115.02 0 71.8008
19 1801.21 0 42.5615
21 1744.48 0 41.881
23 1641.67 0 40.6124
25 1721.58 0 41.5836
27 1656.2 0 40.8845
29 1484.49 0 38.6397
31 1403.53 0 37.5376
33 1384.28 0 37.3041
35 1150.33 0 33.9953
37 720.106 0 26.8929
39 460.208 0 21.5041
41 204.058 0 14.322
43 196.253 0 14.0181
45 169.843 0 13.0648
47 189.769 0 13.8036
49 178.137 0 13.3519
51 186.48 0 13.7103
53 161.952 0 12.7636
55 132.615 0 11.5426
57 134.666 0 11.6333
