# x y ex ey
1 951088 0 1193.7
3 943258 0 1180.71
5 938128 0 1175.98
7 938548 0 1176.21
9 936311 0 1174.84
11 932261 0 1174.63
13 886121 0 1135.39
15 492094 0 784.244
17 195916 0 464.646
19 164547 0 422.188
21 149416 0 401.703
23 134782 0 380.009
25 124601 0 364.559
27 111948 0 344.647
29 102356 0 328.701
31 90546.6 0 308.605
33 80580.3 0 290.522
35 68520.8 0 266.931
37 43097 0 210.749
39 23286.8 0 153.917
41 20408.4 0 144.018
43 17472.1 0 133.042
45 15925.3 0 127.033
47 14275.1 0 120.222
49 12777.2 0 113.464
51 11750.2 0 109.027
53 10689 0 103.939
55 9125.02 0 95.9572
57 7676.29 0 87.9837
