# x y ex ey
1 1.06952e+06 0 1520.35
3 1.06157e+06 0 1278.28
5 1.05413e+06 0 1271.79
7 1.05025e+06 0 1267.6
9 1.04758e+06 0 1266.14
11 1.04718e+06 0 1265.69
13 1.02317e+06 0 1246.35
15 809469 0 1068.73
17 519633 0 810.454
19 215998 0 490.129
21 168674 0 427.747
23 153377 0 407.012
25 140899 0 389.313
27 127332 0 368.674
29 110325 0 341.92
31 99312.3 0 323.459
33 93558.8 0 313.487
35 81747.5 0 292.534
37 55911 0 240.374
39 30653.1 0 176.967
41 27546.1 0 167.466
43 21323 0 147.122
45 18183.7 0 135.79
47 16186.5 0 128.066
49 14992.8 0 123.128
51 13589.6 0 117.226
53 11638.3 0 108.414
55 10376.8 0 102.375
