# x y ex ey
1 126266 0 367.224
3 125852 0 366.549
5 125308 0 365.727
7 125787 0 366.543
9 125879 0 366.817
11 124581 0 364.847
13 125316 0 365.74
15 116136 0 349.588
17 29933.4 0 174.801
19 74164.5 0 278.185
21 14628.7 0 121.876
23 13109.2 0 115.353
25 12752.6 0 113.564
27 12717.6 0 113.361
29 12096.8 0 110.599
31 11690.7 0 108.676
33 10705.1 0 104.007
35 9651.22 0 98.7082
37 8581.84 0 93.0831
39 7160.14 0 84.9633
41 2819.6 0 53.314
43 2924.22 0 54.2173
45 1499.43 0 38.8318
47 1385.28 0 37.331
49 1332.75 0 36.5858
