# x y ex ey
1 1.88229e+06 0 5550.96
3 1.82847e+06 0 2994.05
5 1.17295e+06 0 1364.94
7 366229 0 657.764
9 233250 0 509.216
11 245819 0 526.43
13 167999 0 427.416
15 91605 0 310.338
17 51218.3 0 229.531
19 30124.8 0 175.53
21 18366.3 0 136.196
23 9600.46 0 98.4572
25 5955.42 0 77.4674
27 3384.39 0 58.3342
29 2035.99 0 45.1441
31 1047.76 0 32.4586
33 642.073 0 25.4
35 397.692 0 19.9848
37 256.203 0 16.0441
39 118.524 0 10.911
41 75.3471 0 8.70034
43 78.4015 0 8.87722
45 52.0954 0 7.22433
47 26.0527 0 5.10935
49 17.0799 0 4.14249
51 10.014 0 3.16671
53 7.03071 0 2.65736
55 4.01837 0 2.00919
57 3.01347 0 1.73983
