# x y ex ey
1 115702 0 350.418
3 116669 0 352.34
5 116616 0 352.183
7 115172 0 349.644
9 115465 0 350.87
11 115568 0 350.276
13 116100 0 351.469
15 98704.5 0 322.636
17 27704 0 167.737
19 11937.4 0 109.818
21 11465.9 0 107.582
23 11227.1 0 106.515
25 10972.5 0 105.267
27 10558.1 0 103.308
29 9995.34 0 100.508
31 9393.64 0 97.1363
33 8856.96 0 94.5553
35 7861.97 0 89.0364
37 6388.4 0 80.1561
39 3547.04 0 59.6331
41 1426.47 0 37.8278
43 1310.44 0 36.2893
45 1192.13 0 34.631
47 1167.66 0 34.254
49 1121.75 0 33.5788
51 958.717 0 30.9747
53 928.482 0 30.5448
55 937.144 0 30.6807
57 820.046 0 28.6198
