# x y ex ey
1 851010 0 1428.69
3 842961 0 1097.04
5 836217 0 1089
7 832717 0 1088.34
9 833636 0 1090.68
11 830688 0 1086.34
13 753195 0 1020.91
15 460976 0 757.878
17 182500 0 447.68
19 134498 0 379.623
21 116173 0 351.405
23 109349 0 340.22
25 100534 0 324.952
27 93538.4 0 313.499
29 84142.7 0 296.883
31 78712.6 0 286.563
33 70907.8 0 271.558
35 65250.9 0 260.131
37 22527.4 0 150.885
39 16257.1 0 128.307
41 14191.6 0 119.8
43 12895 0 114.048
45 11646.1 0 108.323
47 10864.4 0 104.771
49 9836.83 0 99.55
51 9031.54 0 95.2908
