# x y ex ey
1 105795 0 334.468
3 105530 0 334.079
5 103620 0 330.993
7 102646 0 328.918
9 103213 0 330.345
11 103740 0 331.16
13 103485 0 330.75
15 103146 0 330.181
17 102548 0 329.176
19 102848 0 329.613
21 98239.1 0 321.905
23 48560.5 0 223.558
25 9256.73 0 96.4818
27 7990.46 0 89.8656
29 7641.02 0 87.614
31 7511.94 0 87.0018
33 7527.73 0 87.1204
35 7421.68 0 86.4801
37 7167.62 0 85.0341
39 7149.02 0 84.897
41 6844.63 0 83.0338
43 6788.15 0 82.4398
45 6712.45 0 82.2762
47 6498.12 0 81.1568
49 5552.9 0 74.7193
51 4138.88 0 64.5284
53 1319.35 0 36.4107
55 802.232 0 28.3987
57 709.75 0 26.674
