# x y ex ey
1 96140.5 0 318.273
3 94758.2 0 315.84
5 95393.9 0 316.864
7 94733 0 315.991
9 94160 0 314.586
11 93559.9 0 313.698
13 94050.2 0 314.329
15 93988.7 0 314.319
17 95127.3 0 316.303
19 95704 0 317.271
21 91375.5 0 309.868
23 63110.7 0 255.815
25 10251.5 0 101.694
27 23998.3 0 156.206
29 7368.86 0 86.2283
31 7230.84 0 85.5197
33 7250.34 0 85.5471
35 7126.85 0 84.7474
37 7046.99 0 84.2999
39 6862.11 0 83.1787
41 6867.78 0 83.2045
43 6651.32 0 82.1025
45 6601.44 0 81.5614
47 6564.08 0 80.9764
49 6307.34 0 79.7058
51 6289.79 0 79.6559
53 5829.86 0 76.6756
55 4261.8 0 65.5119
57 1565.57 0 39.6633
