# x y ex ey
1 168853 0 429.113
3 168889 0 429.23
5 168225 0 428.055
7 168331 0 428.09
9 168105 0 428
11 166862 0 426.074
13 167637 0 426.81
15 131578 0 375.763
17 33931.4 0 186.254
19 11553.4 0 108
21 14379.7 0 120.659
23 10954.3 0 104.995
25 10536.6 0 103.191
27 10103.7 0 100.997
29 10094.9 0 101.203
31 9457.31 0 97.732
33 9161.14 0 95.8035
35 8720.08 0 93.8186
37 8374.58 0 91.7352
39 6257.3 0 79.4165
41 2445.65 0 49.6125
43 955.997 0 31.0166
45 928.719 0 30.5691
47 787.909 0 28.1396
49 744.755 0 27.3593
51 721.556 0 26.9282
