# x y ex ey
1 295390 0 583.617
3 294568 0 582.79
5 295731 0 583.847
7 295073 0 585.223
9 296393 0 584.735
11 294718 0 582.567
13 295935 0 583.625
15 283925 0 570.602
17 131485 0 374.908
19 27948.4 0 168.667
21 17320 0 132.368
23 15998.4 0 127.3
25 15458.4 0 125.117
27 15224.3 0 124.108
29 14678 0 121.857
31 14211.5 0 119.934
33 14100.1 0 119.214
35 13615.9 0 117.352
37 13157.3 0 115.198
39 11715.7 0 108.754
41 7114.63 0 84.644
43 4073.78 0 64.0211
45 1400.37 0 37.507
47 1129.68 0 33.6956
49 1044.49 0 32.4195
51 1011.51 0 31.8754
53 992.518 0 31.5762
55 943.43 0 30.8041
57 940.557 0 30.9086
