# x y ex ey
1 30563.2 0 176.631
3 30510.1 0 176.438
5 30124.8 0 175.304
7 30361.6 0 176.102
9 30477.3 0 176.388
11 30198.2 0 175.503
13 30369.7 0 176.089
15 29964.4 0 174.866
17 14735.5 0 122.57
19 3437.17 0 58.8002
21 3217.84 0 56.9105
23 3019.83 0 55.0244
25 3027 0 55.1918
27 2920.68 0 54.2262
29 2562.5 0 50.7749
31 2597.41 0 51.1464
33 2315.11 0 48.326
35 2091.9 0 45.66
37 1674.68 0 41.0169
39 1205.85 0 34.9704
41 416.093 0 20.4252
43 369.758 0 19.275
45 329.73 0 18.2063
47 314.616 0 17.7831
49 290.19 0 17.07
51 271.276 0 16.5093
53 280.291 0 16.7806
55 257.129 0 16.0706
57 258.898 0 16.1183
