# x y ex ey
1 11878.8 0 109.609
3 12367.2 0 111.83
5 12390.9 0 111.702
7 12283.8 0 111.473
9 12198.3 0 111.059
11 12035.9 0 110.296
13 12165.3 0 110.874
15 12101 0 110.595
17 12181.8 0 110.835
19 11454.3 0 107.577
21 3559.1 0 59.7683
23 1355.25 0 36.9124
25 1337.77 0 36.6547
27 1263.7 0 35.6431
29 1285.14 0 36.0335
31 1340.26 0 36.6267
33 1232.13 0 35.1894
35 1146.42 0 33.9689
37 1070.24 0 32.7949
39 1034.41 0 32.2311
41 904.168 0 30.1389
43 866.981 0 29.5124
45 828.619 0 28.8488
47 634.032 0 25.2404
49 187.064 0 13.7162
51 184.103 0 13.6093
