# x y ex ey
1 1.24624e+06 0 1424.34
3 1.23653e+06 0 1415.78
5 1.23438e+06 0 1416.85
7 1.22935e+06 0 1411.84
9 1.22457e+06 0 1403.73
11 1.22191e+06 0 1404.21
13 1.16347e+06 0 1358.98
15 709922 0 982.467
17 307991 0 597.477
19 242149 0 522.113
21 216949 0 490.431
23 196143 0 464.962
25 179924 0 443.928
27 161377 0 418.482
29 146394 0 397.341
31 130319 0 373.581
33 116889 0 352.456
35 103499 0 330.502
37 78055.5 0 285.422
39 40940.9 0 204.899
41 32144 0 181.137
43 27656.4 0 167.892
45 24957.7 0 159.491
47 21780 0 148.829
49 20074.6 0 142.772
51 18125.2 0 135.577
53 16517.7 0 129.254
55 14407.7 0 121.215
57 12556.9 0 112.719
