# x y ex ey
1 2.12784e+06 0 3776.58
3 2.10278e+06 0 2234.74
5 1.41904e+06 0 1558.53
7 615264 0 899.156
9 447835 0 741.853
11 259499 0 542.832
13 190135 0 457.301
15 135886 0 381.994
17 71603 0 273.002
19 32717.1 0 183.166
21 20557.5 0 144.118
23 14569.4 0 121.445
25 9698.88 0 98.963
27 7304.09 0 86.0378
29 4928.84 0 70.723
31 3261.86 0 57.2697
33 1880.7 0 43.4444
35 1043.64 0 32.3464
37 689.966 0 26.3238
39 413.185 0 20.3809
41 210.003 0 14.5262
43 134.707 0 11.6369
45 92.2084 0 9.61339
47 64.3356 0 8.04195
49 44.1439 0 6.65495
51 16.0126 0 4.00316
53 9.05533 0 3.01844
55 8.03428 0 2.84055
57 4.01589 0 2.00795
