# x y ex ey
1 120374 0 358.186
3 120367 0 357.99
5 119992 0 357.603
7 120374 0 356.303
9 119824 0 357.248
11 120783 0 358.718
13 120139 0 357.632
15 116268 0 351.575
17 65037.2 0 259.705
19 13464.4 0 116.681
21 12434.2 0 112.065
23 12138.9 0 110.752
25 11792.9 0 109.679
27 11647.7 0 108.498
29 10875.1 0 104.801
31 10241.2 0 101.742
33 9601.45 0 98.4674
35 8571.84 0 92.9856
37 7725.84 0 88.291
39 6147.21 0 78.7005
41 2709.48 0 52.2019
43 1469.84 0 38.4544
45 1371.22 0 37.1142
47 1343.17 0 36.7476
49 1181.33 0 34.4631
51 1157.67 0 34.1229
53 1030.97 0 32.1708
55 996.558 0 31.6567
57 886.715 0 29.8573
