# x y ex ey
1 1.12658e+06 0 1586.87
3 1.11642e+06 0 1322.11
5 1.10914e+06 0 1318.69
7 1.10601e+06 0 1312.71
9 1.10378e+06 0 1310.65
11 1.10458e+06 0 1312.11
13 1.08037e+06 0 1291.85
15 882032 0 1126.86
17 622206 0 905.694
19 252633 0 532.627
21 189454 0 456.386
23 171179 0 432.848
25 155991 0 410.968
27 142280 0 391.322
29 124086 0 363.071
31 111962 0 344.368
33 105643 0 333.052
35 94457.9 0 314.058
37 70587.9 0 270.23
39 42513.6 0 208.215
41 39881.4 0 202.095
43 25857.1 0 162.2
45 21672.9 0 148.413
47 19643 0 141.09
49 18445.7 0 136.774
51 16554.4 0 129.418
53 14173.9 0 119.817
55 12931.7 0 114.381
