# x y ex ey
1 160793 0 417.84
3 160654 0 417.581
5 104706 0 332.791
7 35787.2 0 191.288
9 15042.1 0 123.408
11 9433.19 0 97.5766
13 6181.84 0 78.9307
15 3521.69 0 59.5445
17 1336.8 0 36.5869
19 808.779 0 28.488
21 449.107 0 21.242
23 258.526 0 16.0952
25 85.942 0 9.32172
27 47.4365 0 6.91932
29 22.1035 0 4.71248
31 11.0471 0 3.33084
33 5.00084 0 2.23645
35 3.99658 0 1.99829
37 3.01285 0 1.73947
39 0 0 0
41 1.00058 0 1.00058
43 2.00712 0 1.41925
45 0 0 0
47 0 0 0
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
