# x y ex ey
1 17254 0 132.243
3 17199.6 0 132.039
5 17102.7 0 131.657
7 17193.7 0 131.982
9 17212.1 0 132.026
11 17108.2 0 131.617
13 17014.5 0 131.646
15 17217.7 0 132.007
17 16992.7 0 131.541
19 8960.42 0 95.0497
21 1624.57 0 40.4127
23 1568.95 0 39.698
25 1547.01 0 39.4984
27 1582.18 0 39.8672
29 1549.06 0 39.4738
31 1479.97 0 38.5353
33 1350.21 0 36.8438
35 1277.34 0 35.8149
37 1148.37 0 33.9821
39 1012.86 0 31.9181
41 931.163 0 30.5999
43 607.837 0 24.7121
45 190.773 0 13.8401
47 177.847 0 13.3678
49 160.648 0 12.7004
51 153.698 0 12.4258
53 136.175 0 11.7201
55 127.434 0 11.3079
