# x y ex ey
1 8937.35 0 95.0245
3 8757.81 0 94.0126
5 8942.58 0 94.9888
7 8859.64 0 94.487
9 8867.92 0 94.6237
11 8850.16 0 94.5042
13 8859.61 0 94.5889
15 6210.79 0 79.1199
17 1322.86 0 36.4798
19 857.018 0 29.3438
21 800.42 0 28.3345
23 867.07 0 29.5154
25 805.084 0 28.4462
27 838.525 0 29.0357
29 720.848 0 26.9205
31 711.288 0 26.8077
33 655.005 0 25.652
35 605.889 0 24.6737
37 349.121 0 18.7418
39 171.959 0 13.15
41 108.435 0 10.4341
43 97.3399 0 9.88337
45 77.2849 0 8.80743
47 78.4903 0 8.88728
49 97.3999 0 9.88947
51 91.4219 0 9.58362
53 80.4532 0 8.99495
55 83.4017 0 9.15452
