# x y ex ey
1 19839.6 0 141.831
3 19756.6 0 141.56
5 19677.8 0 141.296
7 19978.1 0 142.396
9 19480.3 0 140.514
11 19841.8 0 141.941
13 19887.8 0 142.056
15 19789.3 0 141.525
17 19252.9 0 139.705
19 8316.65 0 91.5522
21 2080.94 0 45.7598
23 1993.14 0 44.8038
25 1852.12 0 43.166
27 1842.84 0 43.6918
29 1725.6 0 41.6686
31 1614.19 0 40.2667
33 1567.54 0 39.6495
35 1460.99 0 38.3147
37 1392.61 0 37.4202
39 1243.05 0 35.3287
41 682.209 0 26.1808
43 288.27 0 17.016
45 243.995 0 15.6523
47 191.639 0 13.8665
49 184.995 0 13.638
51 187.953 0 13.7445
53 168.924 0 13.0328
55 170.988 0 13.1142
