# x y ex ey
1 1.81693e+06 0 3914.4
3 1.64558e+06 0 1968.29
5 767911 0 1029.04
7 310138 0 599.896
9 194681 0 463.214
11 204129 0 475.44
13 144724 0 395.016
15 80724.8 0 290.343
17 42649.6 0 209.197
19 26247.4 0 163.226
21 16634.2 0 129.599
23 8467.83 0 92.2325
25 5226.73 0 72.6987
27 3211.79 0 56.8569
29 1959.65 0 44.3092
31 1010.33 0 31.8699
33 552.336 0 23.5517
35 319.741 0 17.9302
37 224.141 0 15.0096
39 121.525 0 11.0478
41 52.1864 0 7.23695
43 63.2847 0 7.97312
45 44.1666 0 6.65837
47 20.0837 0 4.49086
49 11.0517 0 3.33221
51 15.0783 0 3.89319
53 7.02927 0 2.65681
55 3.00728 0 1.73625
57 5.024 0 2.2468
