# x y ex ey
1 12886.3 0 114.15
3 12744.2 0 113.52
5 12886.6 0 114.175
7 12774.9 0 113.681
9 12943.9 0 114.436
11 12745.6 0 113.573
13 12884.5 0 113.919
15 12724.2 0 113.378
17 12835.1 0 113.916
19 12766.5 0 113.621
21 12720.5 0 113.35
23 12379.2 0 111.902
25 5386.06 0 73.6987
27 1226.6 0 35.1031
29 937.24 0 30.6839
31 840.936 0 29.067
33 844.002 0 29.1035
35 874.841 0 29.6429
37 814.553 0 28.6382
39 782.202 0 28.1157
41 801.813 0 28.2954
43 767.033 0 27.7685
45 771.982 0 27.8565
47 836.658 0 28.9885
49 777.01 0 27.9471
51 748.477 0 27.3853
53 718.392 0 26.8664
55 565.57 0 23.8359
57 278.199 0 16.6853
