# x y ex ey
1 16225.3 0 128.24
3 16178.4 0 128.014
5 15702.1 0 126.094
7 16146.2 0 127.859
9 15861 0 126.34
11 16103.2 0 127.582
13 16126.9 0 127.149
15 15890.9 0 126.738
17 16094 0 129.004
19 16277.5 0 128.408
21 16116.1 0 127.785
23 15740.7 0 126.269
25 9272.56 0 96.5944
27 1365.59 0 37.0569
29 1110.46 0 33.3305
31 1026.05 0 32.1269
33 1009.22 0 31.8508
35 974.321 0 31.3159
37 1022.35 0 32.0426
39 976.542 0 31.1786
41 1035.78 0 32.3523
43 1060.84 0 32.6606
45 973.954 0 31.1277
47 999.393 0 31.7148
49 961.492 0 31.0482
51 990.711 0 31.5507
53 921.501 0 30.4141
55 823.437 0 28.7732
57 542.235 0 23.3557
