# x y ex ey
1 70096.9 0 270.003
3 70243.6 0 270.226
5 69200.3 0 267.965
7 68224.5 0 266.197
9 25286.8 0 160.387
11 4133.69 0 64.4945
13 2351.33 0 48.6077
15 1579.98 0 39.8496
17 1385 0 37.31
19 871.001 0 29.5807
21 272.809 0 16.5415
23 103.51 0 10.1992
25 50.9055 0 7.1282
27 35.1649 0 5.94395
29 37.1553 0 6.10829
31 37.098 0 6.09888
33 5.0271 0 2.24819
35 6.00102 0 2.4499
37 3.01564 0 1.74108
39 1.00449 0 1.00449
41 1.00449 0 1.00449
43 3.01409 0 1.74018
45 1.00397 0 1.00397
47 0 0 0
49 0 0 0
51 0 0 0
53 0 0 0
