# x y ex ey
1 3121.38 0 56.0526
3 3041.17 0 55.23
5 3078.93 0 55.6867
7 3093.68 0 55.7714
9 3079.1 0 55.6625
11 3054.97 0 55.4808
13 3057.37 0 55.4512
15 3066.69 0 55.7397
17 3046.91 0 55.3618
19 3092.25 0 55.7728
21 3036.53 0 55.2644
23 3174.46 0 56.5338
25 2972.19 0 54.6946
27 2266.99 0 47.7393
29 901.246 0 30.0917
31 256.256 0 16.0474
33 182.739 0 13.5455
35 190.003 0 13.8207
37 207.801 0 14.4432
39 178.723 0 13.3958
41 188.358 0 13.7374
43 181.904 0 13.5208
45 181.437 0 13.4861
47 197.924 0 14.1015
49 195.131 0 13.9737
51 173.435 0 13.186
53 169.459 0 13.0353
