# x y ex ey
1 124539 0 364.519
3 124201 0 362.581
5 124544 0 364.808
7 120793 0 358.862
9 80224.1 0 289.704
11 15707.7 0 125.981
13 7625.12 0 87.7204
15 3767.72 0 61.5266
17 2974.67 0 54.9641
19 2711.45 0 52.4154
21 2371.57 0 48.8595
23 765.416 0 27.7463
25 300.572 0 17.3825
27 173.988 0 13.2281
29 113.537 0 10.6806
31 79.3413 0 8.92659
33 85.3236 0 9.25465
35 56.2124 0 7.5117
37 34.1602 0 5.85842
39 15.0349 0 3.88201
41 5.02607 0 2.24773
43 7.03433 0 2.65873
45 4.0093 0 2.00465
47 2.00712 0 1.41925
49 1.00563 0 1.00563
51 3.01378 0 1.74
53 0 0 0
