# x y ex ey
1 13282 0 115.931
3 13324 0 116.085
5 12611.4 0 112.895
7 7689.67 0 88.0561
9 963.47 0 31.1121
11 506.181 0 22.5471
13 260.986 0 16.1857
15 236.941 0 15.4235
17 185.809 0 13.661
19 82.8057 0 9.14437
21 16.1734 0 4.04335
23 21.0511 0 4.59374
25 2.00629 0 1.41866
27 9.04415 0 3.01472
29 5.02193 0 2.24588
31 5.00443 0 2.23805
33 2.01084 0 1.42188
35 2.00898 0 1.42056
37 2.00712 0 1.41925
39 0 0 0
41 0 0 0
43 0 0 0
45 1.00469 0 1.00469
47 0 0 0
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
