# x y ex ey
1 81112.4 0 290.53
3 81714 0 292.216
5 81974.5 0 292.805
7 81777.6 0 292.47
9 81775.6 0 292.18
11 81400.8 0 291.619
13 81594.9 0 292.235
15 82336.8 0 293.583
17 81485.4 0 291.611
19 81480.5 0 292.007
21 81469 0 291.461
23 69253 0 268.249
25 54496.5 0 237.134
27 14835.4 0 122.444
29 6489.52 0 80.8981
31 5494.41 0 74.3847
33 5354.13 0 73.3925
35 5078.98 0 71.5136
37 4914.95 0 70.3428
39 4903.34 0 70.2415
41 4832.71 0 69.7468
43 4966.43 0 70.7185
45 4737.76 0 69.078
47 4797.8 0 69.5261
49 4741.83 0 69.1006
51 4581.57 0 67.9516
53 4523.06 0 67.5084
55 4280.6 0 65.4615
