# x y ex ey
1 67646.9 0 265.209
3 67526.6 0 264.829
5 67119.9 0 263.922
7 67129.7 0 264.092
9 54670.9 0 237.536
11 15607 0 125.806
13 4826.17 0 69.6888
15 3113.68 0 55.9776
17 1771.39 0 42.1641
19 1406.56 0 37.6052
21 1313.07 0 36.3481
23 1306.82 0 36.2447
25 1063.2 0 32.6869
27 651.119 0 25.5981
29 320.714 0 17.9565
31 119.578 0 10.9617
33 66.3325 0 8.16496
35 52.3694 0 7.26233
37 34.1707 0 5.86023
39 29.1365 0 5.41052
41 25.1047 0 5.02095
43 27.2448 0 5.24327
45 30.3757 0 5.54581
47 9.04043 0 3.01348
49 9.0265 0 3.00883
51 3.0113 0 1.73857
