# x y ex ey
1 71413.2 0 272.613
3 70732.3 0 271.238
5 70592.4 0 270.877
7 60937.2 0 251.2
9 16597.2 0 129.673
11 5702.19 0 75.7938
13 3212.48 0 56.8514
15 1722.28 0 41.637
17 1464.51 0 38.3805
19 1213.26 0 34.9511
21 788.69 0 28.1855
23 219.115 0 14.8403
25 114.565 0 10.73
27 103.436 0 10.1918
29 56.8655 0 7.53202
31 34.0725 0 5.84339
33 42.198 0 6.5113
35 27.1243 0 5.22008
37 10.047 0 3.17714
39 2.00732 0 1.41939
41 8.04338 0 2.84376
43 1.00418 0 1.00418
45 3.00975 0 1.73768
47 0 0 0
49 0 0 0
51 1.00387 0 1.00387
53 0 0 0
55 0 0 0
57 0 0 0
