# x y ex ey
1 4366.64 0 66.2907
3 4276.2 0 65.5015
5 4335.82 0 66.0592
7 4265.66 0 65.5248
9 4254.65 0 65.4872
11 4227.03 0 65.2167
13 4200.68 0 65.0663
15 4278.08 0 65.6304
17 4232.07 0 65.2557
19 4192.15 0 65.2559
21 3311.27 0 57.7382
23 966.894 0 31.1577
25 334.832 0 18.3212
27 275.027 0 16.5848
29 306.51 0 17.5507
31 295.606 0 17.2401
33 273.531 0 16.5548
35 283.483 0 16.9414
37 310.354 0 17.6269
39 273.258 0 16.5687
41 267.202 0 16.3832
43 277.448 0 16.7004
45 313.848 0 17.6833
47 268.427 0 16.4275
49 224.994 0 14.9996
51 164.721 0 12.8235
53 135.615 0 11.6719
55 123.433 0 11.1295
