# x y ex ey
1 554826 0 844.145
3 546184 0 835.655
5 543570 0 833.482
7 169696 0 430.112
9 38093.1 0 197.456
11 26811.4 0 165.188
13 16498.1 0 129.303
15 12990.5 0 114.584
17 6550.55 0 81.237
19 2914.47 0 54.1018
21 1143.79 0 33.8169
23 571.903 0 23.9334
25 399.825 0 20.0414
27 395.561 0 19.9281
29 286.173 0 16.9514
31 138.572 0 11.796
33 50.1946 0 7.09859
35 25.9542 0 5.09003
37 16.0785 0 4.01964
39 12.0589 0 3.4811
41 8.05831 0 2.84904
43 6.12395 0 2.50009
45 2.0096 0 1.421
47 1.00459 0 1.00459
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
