# x y ex ey
1 95633.7 0 317.345
3 95038.8 0 316.296
5 95832.5 0 317.608
7 94989.2 0 319.095
9 96332.6 0 318.523
11 96184.8 0 318.399
13 95803.1 0 317.754
15 97881.6 0 321.11
17 94616 0 315.527
19 94300.2 0 315.155
21 94451.5 0 315.013
23 97166.7 0 319.47
25 39126.9 0 200.519
27 11859 0 109.477
29 7950.2 0 89.4354
31 6648.31 0 81.8598
33 5915.86 0 77.2605
35 5983.21 0 77.6844
37 5771.91 0 76.2571
39 5667.68 0 75.5557
41 5711.03 0 75.8644
43 5920.61 0 77.2042
45 5644.26 0 75.3641
47 5660.66 0 75.5359
49 5557.78 0 74.7714
51 5577.53 0 75.1869
53 5591.93 0 75.0476
55 5259.84 0 72.7941
