# x y ex ey
1 57713.6 0 244.161
3 57602.4 0 244.045
5 58183.7 0 245.346
7 57874.2 0 244.611
9 57548.9 0 243.941
11 57970.1 0 244.971
13 57885 0 244.572
15 58075.2 0 244.821
17 58043.7 0 245.017
19 48985.7 0 224.523
21 10616.6 0 103.563
23 4443.55 0 67.0042
25 3686 0 60.7454
27 3785.26 0 61.6162
29 3647.16 0 60.576
31 3691.17 0 60.6579
33 3559.3 0 60.0603
35 3570.55 0 59.9353
37 3465.05 0 59.0872
39 3365.13 0 58.2276
41 3400.68 0 58.5107
43 3280.36 0 57.4883
45 3104.26 0 56.0167
47 2480.22 0 50.1798
49 990.419 0 31.5574
51 435.172 0 20.913
53 310.718 0 17.6192
55 313.326 0 17.7102
57 282.621 0 16.8597
