# x y ex ey
1 718528 0 988.095
3 717090 0 989.227
5 716488 0 988.55
7 715821 0 987.816
9 715856 0 988.355
11 717417 0 989.512
13 714464 0 984.712
15 714026 0 986.149
17 716014 0 988.086
19 717308 0 989.57
21 714996 0 987.248
23 683626 0 959.164
25 557656 0 845.851
27 228920 0 505.943
29 115896 0 350.513
31 97321.7 0 320.742
33 81945.6 0 292.616
35 69567.1 0 268.988
37 64942.2 0 259.576
39 61438.8 0 252.263
41 59227.7 0 248.175
43 57224.4 0 242.784
45 55999.8 0 240.582
47 55046.4 0 238.298
49 53953.7 0 235.943
51 52474.2 0 233.711
53 51467.4 0 230.114
