# x y ex ey
1 775039 0 1190.4
3 771508 0 1036.73
5 766971 0 1032.3
7 761768 0 1023.78
9 760000 0 1026.3
11 622490 0 905.343
13 342509 0 636.73
15 80002.2 0 289.154
17 61864.3 0 253.291
19 51896.8 0 231.215
21 46947.1 0 220.499
23 39731.2 0 202.468
25 39485.4 0 201.111
27 30895.7 0 177.421
29 28436.2 0 170.32
31 20820.1 0 145.269
33 6913.28 0 83.6271
35 3457.03 0 58.9761
37 2966.72 0 54.6217
39 2450.93 0 49.6176
41 2253.75 0 47.5556
43 1982.61 0 44.6461
45 1788.48 0 42.3911
47 1617.86 0 40.3332
49 1223.71 0 35.0924
51 570.888 0 23.9539
53 316.333 0 17.8234
55 234.314 0 15.3504
