# x y ex ey
1 374086 0 667.114
3 372160 0 665.809
5 371094 0 664.705
7 371263 0 664.812
9 371555 0 665.388
11 356355 0 648.112
13 159235 0 415.339
15 25436.4 0 160.999
17 16583.6 0 129.5
19 15186.6 0 124.023
21 14017 0 119.092
23 13268.3 0 115.829
25 12330.3 0 111.61
27 12370.7 0 111.835
29 11044 0 105.627
31 7044.55 0 84.307
33 2159.18 0 46.5987
35 801.144 0 28.378
37 735.555 0 27.1869
39 623.104 0 25.0245
41 580.175 0 24.153
43 606.694 0 24.727
45 531.515 0 23.1093
47 496.749 0 22.3498
49 369.399 0 19.2825
51 136.986 0 11.7465
53 69.0705 0 8.31511
55 35.0567 0 5.92566
57 19.0953 0 4.38075
