# x y ex ey
1 490861 0 783.63
3 490294 0 782.968
5 487542 0 778.497
7 484271 0 777.402
9 487528 0 780.684
11 476915 0 768.673
13 210192 0 482.839
15 71061 0 272.015
17 29034.4 0 171.879
19 24972.6 0 159.342
21 22715.8 0 151.895
23 22158.9 0 150.055
25 20586.3 0 144.502
27 19377.4 0 140.24
29 17654 0 133.808
31 15247.7 0 124.191
33 4898.8 0 70.2414
35 1626.58 0 40.4502
37 1411 0 37.6569
39 1245.77 0 35.3347
41 1170.3 0 34.376
43 1116.64 0 33.5159
45 1035.72 0 32.225
47 993.318 0 31.5857
49 992.824 0 31.5859
51 753.804 0 27.525
53 432.894 0 20.8518
55 326.372 0 18.0484
57 118.451 0 10.9043
