# x y ex ey
1 673155 0 947.115
3 667472 0 946.268
5 670420 0 948.147
7 667652 0 945.746
9 666531 0 944.948
11 663263 0 939.636
13 662146 0 941.108
15 661024 0 938.087
17 651627 0 931.66
19 627447 0 909.94
21 350042 0 641.517
23 96261 0 318.448
25 80869.8 0 290.45
27 81475.9 0 291.803
29 74855.3 0 279.309
31 68740 0 267.317
33 64190.2 0 257.69
35 61957.5 0 253.423
37 58660.6 0 246.238
39 55418.7 0 239.223
41 53760.1 0 235.484
43 52679.3 0 233.092
45 50527.9 0 228.034
47 45474 0 215.609
49 32232.7 0 181.446
51 21112.3 0 145.824
53 10182.7 0 101.372
55 8326.7 0 91.4856
57 7508.56 0 87.0269
