# x y ex ey
1 718290 0 989.815
3 711284 0 980.437
5 711370 0 984.439
7 712370 0 984.755
9 707612 0 980.498
11 710717 0 982.959
13 704940 0 978.012
15 701966 0 975.912
17 700746 0 974.743
19 699035 0 973.294
21 686167 0 959.971
23 585814 0 871.702
25 266718 0 549.656
27 93262.6 0 313.048
29 84195.2 0 296.934
31 79653.6 0 288.292
33 73249.8 0 276.247
35 68224.6 0 265.802
37 65179.1 0 260.184
39 61920.1 0 253.252
41 59281.6 0 246.904
43 57750.5 0 244.405
45 55890.7 0 240.218
47 53728.2 0 235.51
49 52556.7 0 232.873
51 50275.6 0 227.392
53 46698.8 0 219.323
55 39960.8 0 202.363
57 26128.9 0 163.045
