# x y ex ey
1 415.602 0 20.4257
3 445.087 0 21.1467
5 453.805 0 21.3452
7 441.249 0 21.0597
9 459.014 0 21.4718
11 444.721 0 21.1293
13 459.724 0 21.505
15 450.204 0 21.2701
17 421.489 0 20.5911
19 443.625 0 21.125
21 433.384 0 20.8754
23 458.576 0 21.4748
25 371.778 0 19.3018
27 445.087 0 21.1467
29 233.806 0 15.4503
31 54.2549 0 7.38316
33 22.1035 0 4.71248
35 24.103 0 4.92001
37 32.1706 0 5.68701
39 25.1254 0 5.02508
41 23.094 0 4.81543
43 24.0981 0 4.919
45 24.0981 0 4.919
47 31.1684 0 5.59802
49 30.1351 0 5.50189
51 25.1125 0 5.0225
53 23.0774 0 4.81196
55 21.0879 0 4.60177
57 28.3918 0 5.36554
