# x y ex ey
1 10545.2 0 103.196
3 10589.8 0 103.209
5 10440.9 0 102.703
7 10325.6 0 102.068
9 10374.8 0 102.36
11 10508.3 0 103.057
13 10437.6 0 102.66
15 8447.69 0 92.3259
17 2239.73 0 47.4608
19 547.652 0 23.4588
21 503.375 0 22.4891
23 476.093 0 21.8677
25 512.367 0 22.688
27 503.283 0 22.418
29 490.613 0 22.209
31 495.437 0 22.3134
33 461.641 0 21.5476
35 451.302 0 21.2983
37 456.517 0 21.4254
39 61.2882 0 7.84715
41 38.0499 0 6.17251
43 26.1224 0 5.12302
45 38.3092 0 6.21457
47 26.1762 0 5.13358
49 32.1474 0 5.68291
51 41.291 0 6.44857
53 30.9803 0 5.56422
