# x y ex ey
1 7736.77 0 88.3582
3 7677.22 0 88.0117
5 7680.04 0 88.0324
7 7623.65 0 87.6804
9 7655.6 0 87.8736
11 7791.91 0 88.6418
13 7745.62 0 88.4362
15 5437.52 0 74.009
17 971.717 0 31.2322
19 342.694 0 18.6126
21 412.717 0 20.3578
23 320.78 0 17.9602
25 344.74 0 18.6142
27 340.988 0 18.4927
29 354.866 0 18.8876
31 328.555 0 18.1691
33 362.835 0 19.0966
35 331.657 0 18.2848
37 284.544 0 16.9144
39 125.926 0 11.2184
41 37.1744 0 6.11143
43 26.1412 0 5.12671
45 34.1672 0 5.85963
47 13.0692 0 3.62474
49 24.1278 0 4.92508
51 15.069 0 3.89079
