# x y ex ey
1 1.1451e+06 0 3992.88
3 1.13619e+06 0 1331.83
5 1.12923e+06 0 1332.88
7 1.12691e+06 0 1330.19
9 1.06602e+06 0 1280.71
11 551523 0 840.307
13 414412 0 709.036
15 390104 0 683.998
17 383980 0 677.285
19 384249 0 678.852
21 382776 0 675.948
23 375646 0 670.101
25 330921 0 622.708
27 337179 0 629.023
29 219201 0 494.615
31 174860 0 437.082
33 168431 0 428.183
35 166539 0 426.905
37 163476 0 421.29
39 160948 0 417.798
41 159324 0 415.593
43 155440 0 409.579
45 142996 0 392.23
47 105315 0 333.704
49 87754.8 0 302.999
51 83595.7 0 295.301
53 80173.6 0 289.386
55 78237.7 0 285.768
57 76890.9 0 283.293
