# x y ex ey
1 226943 0 503.995
3 227316 0 504.425
5 225879 0 502.538
7 225519 0 502.148
9 225205 0 501.375
11 176784 0 438.413
13 80748.9 0 290.642
15 78391.4 0 286.073
17 78052.5 0 285.932
19 77260 0 283.866
21 77547.6 0 284.355
23 76983.4 0 283.353
25 76472.6 0 282.653
27 77092.8 0 283.562
29 76599.3 0 282.575
31 69894.1 0 269.502
33 40551.7 0 203.746
35 40583.2 0 204.005
37 33687.6 0 185.534
39 32944.3 0 183.423
41 33050.3 0 183.44
43 32769.1 0 182.871
45 32818.4 0 183.057
47 32456.3 0 182.066
49 31182.7 0 177.899
51 31467.3 0 179.209
53 23800.6 0 155.529
55 17387.3 0 133.038
57 15871.4 0 127.151
