# x y ex ey
1 21394 0 147.422
3 18442.5 0 136.713
5 6703.93 0 82.2027
7 4844.31 0 69.8272
9 4188.13 0 64.9421
11 3913.89 0 62.753
13 3831.37 0 62.1121
15 1940.83 0 44.0416
17 1182.58 0 34.4848
19 958.623 0 31.0528
21 846.001 0 29.1725
23 647.166 0 25.5019
25 362.686 0 19.0887
27 251.076 0 15.8794
29 234.691 0 15.3423
31 237.625 0 15.4681
33 221.148 0 14.9098
35 85.2973 0 9.25179
37 77.4282 0 8.82376
39 53.2447 0 7.31372
41 54.2661 0 7.38468
43 69.3477 0 8.34848
45 49.404 0 7.05772
47 23.0017 0 4.79619
49 23.9773 0 4.89434
51 28.1087 0 5.31204
53 14.0557 0 3.75654
