# x y ex ey
1 12798 0 113.72
3 12582.2 0 112.769
5 6531 0 81.107
7 2539.77 0 50.5334
9 2282.52 0 47.8756
11 2285.94 0 47.9263
13 2200.46 0 47.0425
15 999.759 0 31.6945
17 581.887 0 24.1824
19 511.941 0 22.6914
21 499.458 0 22.4037
23 430.234 0 20.7962
25 218.222 0 14.8139
27 129.481 0 11.4001
29 127.578 0 11.3207
31 128.622 0 11.3687
33 105.412 0 10.2871
35 57.2987 0 7.58939
37 36.2069 0 6.03448
39 45.2728 0 6.74887
41 31.1652 0 5.59744
43 32.1375 0 5.68116
45 18.0921 0 4.26435
47 12.0514 0 3.47895
49 13.0651 0 3.62362
51 6.03439 0 2.46353
53 7.03288 0 2.65818
55 8.03924 0 2.8423
57 2.00568 0 1.41823
