# x y ex ey
1 208417 0 480.8
3 207950 0 480.161
5 191113 0 458.648
7 69688.1 0 269.174
9 43589.3 0 211.603
11 39661.9 0 201.62
13 38792.2 0 199.396
15 38414 0 198.261
17 35130.9 0 189.427
19 21581 0 148.778
21 11400.3 0 107.388
23 9158.48 0 96.208
25 8738.78 0 93.9002
27 8673.88 0 93.5927
29 8518.58 0 92.7523
31 5990.9 0 77.6665
33 3182.47 0 56.5063
35 2652.43 0 51.662
37 2207.96 0 47.1276
39 2233.05 0 47.4046
41 2121.37 0 46.1931
43 2041.44 0 45.3207
45 1523.86 0 39.1895
47 872.275 0 29.6069
49 658.517 0 25.7698
51 597.685 0 24.4821
53 598.279 0 24.5271
55 605.64 0 24.6636
57 494.533 0 22.2953
