# x y ex ey
1 59712.2 0 248.717
3 58221.4 0 245.402
5 22638.8 0 151.635
7 13046.1 0 114.842
9 11190.7 0 106.308
11 10595.8 0 103.434
13 10502.6 0 102.907
15 3437.82 0 58.6912
17 2524.55 0 50.5011
19 2450.4 0 49.5258
21 2406.15 0 49.1769
23 2391.01 0 49.0419
25 2342.43 0 48.538
27 1461.29 0 38.3226
29 856.47 0 29.3767
31 598.177 0 24.5023
33 605.16 0 24.6032
35 556.901 0 23.6391
37 342.942 0 18.5713
39 284.457 0 16.9092
41 192.132 0 13.9022
43 187.973 0 13.7459
45 159.776 0 12.671
47 136.535 0 11.7078
49 122.331 0 11.121
51 90.4358 0 9.53277
53 64.2364 0 8.02955
