# x y ex ey
1 14708.1 0 122.014
3 14677.5 0 121.848
5 14314.9 0 120.311
7 14556.2 0 121.222
9 14684.7 0 121.891
11 14321.5 0 120.209
13 7342.55 0 86.0028
15 5022.97 0 71.1209
17 5030.9 0 71.1406
19 5160.97 0 72.1197
21 5084.14 0 71.5722
23 5077 0 71.507
25 4998.29 0 70.9637
27 4995.67 0 71.0916
29 3650.69 0 60.5929
31 2181.77 0 46.8252
33 2197.44 0 47.0102
35 2190.95 0 46.7964
37 2197.47 0 47.0322
39 2065.46 0 45.5962
41 2115.93 0 46.1623
43 2228.88 0 47.3481
45 2114.83 0 46.1385
47 2086.48 0 46.0154
49 1780.62 0 42.3239
51 1161.28 0 34.185
53 1037.81 0 32.3056
55 1047.3 0 32.4597
