# x y ex ey
1 173802 0 435.629
3 174934 0 437.16
5 173964 0 435.826
7 75286.8 0 280.546
9 36370.9 0 192.82
11 31862 0 180.374
13 31679 0 179.635
15 27546.3 0 167.458
17 14450.6 0 120.952
19 9012.71 0 95.8366
21 7687.92 0 88.0823
23 7242.37 0 85.4471
25 6906.93 0 83.4465
27 7154.54 0 84.9387
29 5870.93 0 76.9103
31 2186.94 0 46.9144
33 1945.59 0 44.1951
35 1763.89 0 42.1048
37 1698.94 0 41.3515
39 1527.77 0 39.1993
41 985.093 0 31.4837
43 565.533 0 23.9624
45 512.789 0 22.7067
47 443.854 0 21.0644
49 440.153 0 21.0313
51 416.992 0 20.4693
53 309.973 0 17.6053
55 146.651 0 12.1369
57 151.798 0 12.3532
