# x y ex ey
1 14147.1 0 119.629
3 14422.8 0 120.791
5 14347.8 0 120.561
7 14479.4 0 121.011
9 14337.4 0 120.405
11 14375.5 0 120.654
13 10648.5 0 103.559
15 5746.19 0 76.0435
17 4898.8 0 70.2558
19 4793.25 0 69.4966
21 4882.68 0 70.039
23 4782.7 0 69.402
25 4964.71 0 70.601
27 4945.52 0 70.7659
29 4700.85 0 68.73
31 4698.51 0 68.7693
33 3466.04 0 59.0439
35 3107.68 0 55.9149
37 2072.91 0 45.7161
39 2047.32 0 45.3953
41 2018.18 0 45.0267
43 2104.31 0 45.9856
45 2083.55 0 45.7508
47 2103.38 0 45.9872
49 2032.26 0 45.1837
51 2040.98 0 45.2992
53 2084.66 0 45.8527
55 1861.9 0 43.3
57 1267.33 0 35.6888
