# x y ex ey
1 1.49228e+06 0 1617.18
3 1.48649e+06 0 1613.12
5 1.28066e+06 0 1448.17
7 373750 0 666.221
9 311263 0 600.697
11 317716 0 608.113
13 298012 0 585.064
15 290000 0 576.847
17 234990 0 513.646
19 104883 0 332.967
21 78402.4 0 286.035
23 71677.3 0 273.134
25 69185.6 0 268.183
27 60104 0 249.478
29 34873.3 0 188.797
31 20631.4 0 144.58
33 19412.2 0 140.157
35 18637.5 0 137.398
37 17732.1 0 134.683
39 11551.5 0 108.057
41 7078.87 0 84.5302
43 7510.37 0 86.9079
45 5717.69 0 75.9126
47 5099.76 0 71.7636
49 4984.09 0 70.8408
51 4381.9 0 66.4306
53 3414.44 0 58.6262
55 2027.15 0 45.2268
57 1555.68 0 39.5397
