# x y ex ey
1 123542 0 362.972
3 123200 0 362.44
5 122823 0 361.872
7 123042 0 362.549
9 123499 0 362.979
11 123190 0 362.555
13 122989 0 362.074
15 75833.7 0 281.18
17 7763.57 0 88.4798
19 6791.37 0 82.7048
21 6475.63 0 80.6123
23 6332.48 0 79.8896
25 6340.38 0 79.7674
27 6168.03 0 78.8057
29 5986.64 0 77.7027
31 5792.12 0 76.3908
33 5082.08 0 71.5503
35 1764.61 0 42.1222
37 518.396 0 22.8211
39 481.463 0 21.9986
41 488.25 0 22.1475
43 508.568 0 22.5863
45 466.383 0 21.6513
47 442.254 0 21.0836
49 416.178 0 20.4294
51 418.542 0 20.5454
53 298.162 0 17.3011
55 159.776 0 12.671
