# x y ex ey
1 86382.8 0 300.971
3 86737.3 0 301.644
5 86788.7 0 301.706
7 86272.8 0 300.524
9 85903.9 0 299.962
11 86445.2 0 300.991
13 86296.6 0 300.166
15 86587.3 0 301.59
17 74477.9 0 277.001
19 24317.6 0 157.205
21 6451.2 0 80.5959
23 6226.5 0 79.2366
25 5973.96 0 77.5643
27 5969.57 0 77.5596
29 5788.72 0 76.3526
31 5695.78 0 75.7823
33 5768.23 0 76.2484
35 5580.95 0 75.0085
37 5528.56 0 74.6354
39 5439.99 0 73.9878
41 3681.09 0 60.6397
43 1234.03 0 35.2292
45 623.104 0 25.0245
47 608.905 0 24.7351
49 547.821 0 23.4661
51 586.974 0 24.2892
53 535.44 0 23.258
55 542.071 0 23.2839
57 542.236 0 23.3341
