# x y ex ey
48 0 0 0
48.5 0 0 0
49 322.459 0 17.9979
49.5 549.832 0 23.5091
50 772.829 0 27.8689
50.5 945.735 0 30.8465
51 1152.4 0 34.0416
51.5 1393.33 0 37.4125
52 1591.53 0 40.0014
52.5 1747.5 0 41.9173
53 2012.24 0 44.995
53.5 2169.58 0 46.7686
54 2391.97 0 48.9586
54.5 2681.2 0 51.9471
55 2913.53 0 54.1403
55.5 3193.74 0 56.653
56 3394.6 0 58.3803
56.5 3617.1 0 60.3688
57 3943.96 0 63.0167
